id,gnaf_address_id,street,suburb,postcode,state_code,latitude,longitude,type,land_sqm,floorplan
2584645,11218763,13 Oulton Street,Prospect,2148,NSW,-33.793377,150.90901,house,557,TRUE
2584646,2798182,15 Tyne Place,Prospect,2148,NSW,-33.80032,150.907541,house,668,TRUE
2598762,9585358,104/130 Reservoir Road,Blacktown,2148,NSW,-33.78832,150.89742,unit,,FALSE
2598763,5418886,73 Lock Street,Blacktown,2148,NSW,-33.784424,150.91354,house,,TRUE
2598765,5426035,5 Julie Street,Blacktown,2148,NSW,-33.785637,150.905663,house,556,TRUE
2598766,11240353,42 Rutherford Street,Blacktown,2148,NSW,-33.776856,150.891105,house,556,TRUE
2598767,9252961,55  Balmoral Street,Blacktown,2148,NSW,-33.775442,150.901628,house,810,TRUE
2598791,5961015,4 Ashgrove Crescent,Blacktown,2148,NSW,-33.789941,150.902613,house,550,TRUE
2610519,6539161,16 Upwey Street,Prospect,2148,NSW,-33.792897,150.905775,house,636,TRUE
2624405,10936,2/20 Tallawong Avenue,Blacktown,2148,NSW,-33.776417,150.8843,unit,,TRUE
2624426,7367551,12/2 BRUCE STREET,Blacktown,2148,NSW,-33.770126,150.91606,unit,,TRUE
2636905,675031,7 Oulton Street,Prospect,2148,NSW,-33.793224,150.90953,house,,FALSE
2651296,12643851,5 McClean Street,Blacktown,2148,NSW,-33.757301,150.887063,house,,FALSE
2651318,1501117,75A Newton Rd,Blacktown,2148,NSW,-33.77625,150.90242,house,656,TRUE
2651333,9689412,72/31 Third Ave,Blacktown,2148,NSW,-33.764828,150.90935,unit,,TRUE
2668734,12808092,8/37 Shedworth Street,Marayong,2148,NSW,-33.743423,150.89569,unit,,TRUE
2676719,5317133,8 Heber Place,Prospect,2148,NSW,-33.800022,150.9149,house,,FALSE
2706506,1018419,27 St Pauls Way,Blacktown,2148,NSW,-33.78376,150.892,unit,227,TRUE
2706507,9594392,3 Theresa Street,Blacktown,2148,NSW,-33.781171,150.902578,house,556,TRUE
2706508,5331650,34 Bridge View Street,Blacktown,2148,NSW,-33.788371,150.905594,house,638,TRUE
2734634,12150256,4 Patsy Place,Kings Park,2148,NSW,-33.737711,150.901914,house,557,TRUE
2744879,10589182,6 Vernon Street,Marayong,2148,NSW,-33.75662,150.898448,house,575,TRUE
2751700,8715587,25 Kerry Road,Blacktown,2148,NSW,-33.770498,150.887642,house,607,TRUE
2751701,12724655,85 Doonside Crescent,Blacktown,2148,NSW,-33.764424,150.887142,house,701,TRUE
2763658,5804281,10 Hollydale Place,Prospect,2148,NSW,-33.794456,150.9196,house,560,TRUE
2774597,4403778,7 Gibbons Place,Marayong,2148,NSW,-33.75171,150.8965,house,651,FALSE
2810934,707562,20 Sylvia Street,Blacktown,2148,NSW,-33.773796,150.88533,house,,TRUE
2819850,842983,263 Madagascar  drive,Kings Park,2148,NSW,-33.74327,150.91516,house,558,TRUE
2863693,11370236,4 Lyte Place,Prospect,2148,NSW,-33.797223,150.915494,house,558,TRUE
2872413,11993206,10 Burdett Crescent,Blacktown,2148,NSW,-33.769343,150.890578,house,531,TRUE
2872414,1353201,22 Merlin Street,Blacktown,2148,NSW,-33.787216,150.907245,house,581,TRUE
2872415,12820169,21 Dunn Way,Blacktown,2148,NSW,-33.78325,150.88376,house,,TRUE
2920698,1393123,16 Old Church Lane,Prospect,2148,NSW,-33.795115,150.920123,house,548,TRUE
2926974,3238372,3 Quakers Road,Marayong,2148,NSW,-33.745944,150.89926,house,910,TRUE
2926975,10290547,42 Terrigal Street,Marayong,2148,NSW,-33.747015,150.885657,house,1012,TRUE
2930382,10849343,27 Craiglea Street,Blacktown,2148,NSW,-33.777056,150.91234,house,556,TRUE
2930383,10156773,49 Killarney Avenue,Blacktown,2148,NSW,-33.76977,150.888683,house,600,TRUE
2930384,12244677,17 Berg Street,Blacktown,2148,NSW,-33.788778,150.912764,house,569,TRUE
2930410,562157,65/130 Reservoir Rd,Blacktown,2148,NSW,-33.78832,150.89742,unit,,TRUE
2952529,2125532,19/1 Myrtle Street,Prospect,2148,NSW,-33.79453,150.90526,unit,,FALSE
2956381,9708370,58 Benalla Crescent,Marayong,2148,NSW,-33.745531,150.892907,house,565,FALSE
2957821,368358,11/36 Allawah Street,Blacktown,2148,NSW,-33.771038,150.900764,unit,,FALSE
2985529,2918597,3/1A Paula Street,Marayong,2148,NSW,-33.75598,150.89296,unit,,FALSE
2993803,10757604,50 Anthony Street,Blacktown,2148,NSW,-33.750781,150.921794,house,479,TRUE
2993837,5021174,51 Dina Beth Avenue,Blacktown,2148,NSW,-33.77369,150.88596,house,,TRUE
2993854,2405190,23 Essence Glade,Blacktown,2148,NSW,-33.75931,150.90015,unit,,TRUE
3013323,10158952,221 Richmond Road,Marayong,2148,NSW,-33.751865,150.88745,land,708,TRUE
3013989,12669943,50A Anthony Street,Blacktown,2148,NSW,-33.750866,150.92177,land,566,TRUE
3014018,10783020,6/201 Stephen Street,Blacktown,2148,NSW,-33.76747,150.919169,unit,,TRUE
3084944,10026625,42/24 First Avenue,Blacktown,2148,NSW,-33.768005,150.9097,unit,,FALSE
3084945,7860924,12 Hadrian Avenue,Blacktown,2148,NSW,-33.787808,150.917339,house,556,TRUE
3084946,3809686,42/5 Griffiths Street,Blacktown,2148,NSW,-33.773685,150.91618,unit,,TRUE
3085015,1568033,3 Walters Road,Blacktown,2148,NSW,-33.770546,150.89697,house,,TRUE
3099280,9130828,27 Donohue Street,Kings Park,2148,NSW,-33.737427,150.90387,house,550,TRUE
3115906,9655677,10 Bailey Place,Blacktown,2148,NSW,-33.755642,150.88962,house,626,TRUE
3151373,10316789,223 Vardys Road,Blacktown,2148,NSW,-33.750277,150.924592,house,822,FALSE
3192569,11415170,54 Norman Street,Prospect,2148,NSW,-33.798603,150.91032,house,,FALSE
3192570,10815547,20 Lombard Place,Prospect,2148,NSW,-33.796986,150.92345,house,,FALSE
3202727,7861607,38 Highpoint Drive,Blacktown,2148,NSW,-33.790894,150.89479,unit,,TRUE
3267132,10805351,1/1 Boyd Street,Blacktown,2148,NSW,-33.77146,150.91588,unit,,TRUE
3269335,731162,17 Shephard Street,Marayong,2148,NSW,-33.749328,150.899487,house,619,FALSE
3286665,8483868,4 Curtis Place,Kings Park,2148,NSW,-33.739147,150.90662,house,557,TRUE
3303488,6233226,101 Frederick Street,Blacktown,2148,NSW,-33.753096,150.926836,house,626,TRUE
3303490,4615914,5/211 Stephen Street,Blacktown,2148,NSW,-33.768323,150.919015,unit,227,TRUE
3327305,10524017,21 Myrtle Street,Prospect,2148,NSW,-33.795025,150.90688,house,558,TRUE
3340450,8770086,6/22 Lancaster Street,Blacktown,2148,NSW,-33.769676,150.89182,unit,,TRUE
3340452,10984197,34 Archer Street,Blacktown,2148,NSW,-33.784851,150.896489,house,556,TRUE
3340471,2243679,79 Joseph Street,Blacktown,2148,NSW,-33.784364,150.902796,house,,TRUE
3355720,2983163,7 Bromfield Avenue,Prospect,2148,NSW,-33.796226,150.923714,house,417,TRUE
3396696,12598769,22 Matthew Crescent,Blacktown,2148,NSW,-33.779337,150.898609,house,,FALSE
3465529,11808727,13/26 Clifton St,Blacktown,2148,NSW,-33.7686,150.913842,unit,,TRUE
3465530,1490333,40 Newton Road,Blacktown,2148,NSW,-33.773234,150.903091,house,730,FALSE
3465596,7192497,30/39 Patricia St,Blacktown,2148,NSW,-33.793625,150.90413,unit,,TRUE
3465597,7028457,61 Bungarribee Road,Blacktown,2148,NSW,-33.778214,150.91577,other,,TRUE
3504628,8339289,4 Ironbark Crescent,Blacktown,2148,NSW,-33.783471,150.887549,house,522,TRUE
3504629,13502607,32 Love Street,Blacktown,2148,NSW,-33.758485,150.889944,house,,TRUE
3504631,7328704,19 Maloney Street,Blacktown,2148,NSW,-33.77683,150.8894,house,556,TRUE
3527704,3774894,118 Crudge Road,Marayong,2148,NSW,-33.754035,150.899953,house,,FALSE
3531479,9109465,27 Mcculloch Road,Blacktown,2148,NSW,-33.76271,150.889999,house,,FALSE
3531494,6100354,3 Walters Rd,Blacktown,2148,NSW,-33.770546,150.89697,house,,TRUE
3546137,13362176,252 Madagascar Drive,Kings Park,2148,NSW,-33.742768,150.914896,house,560,TRUE
3554780,13233627,91 Aldgate Street,Prospect,2148,NSW,-33.797585,150.918245,house,607,TRUE
3554787,6619488,14 Old Church Lane,Prospect,2148,NSW,-33.795009,150.920172,house,452,TRUE
3587957,11786036,56 Ollier Crescent,Prospect,2148,NSW,-33.797325,150.9065,house,632,FALSE
3664602,4167314,19 Roger Place,Blacktown,2148,NSW,-33.784492,150.92282,house,613,TRUE
3664603,11070046,2 Saxby Way,Blacktown,2148,NSW,-33.78242,150.88142,house,,TRUE
3664642,4152195,69 Sarsfield Street,Blacktown,2148,NSW,-33.762688,150.916347,house,556,TRUE
3682604,10727085,8 Wake Place,Kings Park,2148,NSW,-33.74045,150.9123,house,,TRUE
3699360,7044409,78 Terrigal Street,Marayong,2148,NSW,-33.745278,150.882903,house,562,FALSE
3701420,10699615,19/12 Sinclair Avenue,Blacktown,2148,NSW,-33.781001,150.915648,unit,264,TRUE
3724603,8494499,31 Clifton Street,Blacktown,2148,NSW,-33.76803,150.913766,house,526,TRUE
3724620,9755983,7a Jennifer Avenue,Blacktown,2148,NSW,-33.774464,150.88994,house,427,FALSE
3751866,12968835,84 Myrtle Street,Prospect,2148,NSW,-33.795107,150.912316,house,642,TRUE
3751868,408344,4 Belrose Place,Prospect,2148,NSW,-33.79718,150.9248,house,670,TRUE
3762039,7794686,10/175 Reservoir Road,Blacktown,2148,NSW,-33.79835,150.89934,house,304,TRUE
3829385,7247484,2/41 St Martins Crescent,Blacktown,2148,NSW,-33.781083,150.916418,unit,,TRUE
3847699,1408082,6/8E Myrtle Street,Prospect,2148,NSW,-33.79604,150.90593,house,,FALSE
3859755,10438280,7 Jennifer Avenue,Blacktown,2148,NSW,-33.77446,150.88972,house,323,TRUE
3900713,5537416,53/130 Reservoir Road,Blacktown,2148,NSW,-33.78832,150.89742,unit,,FALSE
3900714,11371854,12 Joseph Street,Blacktown,2148,NSW,-33.779737,150.902996,house,695,TRUE
3900735,13251937,39/2-4 Fourth Avenue,Blacktown,2148,NSW,-33.76539,150.91252,unit,,TRUE
3921524,11925596,10 Belrose Place,Prospect,2148,NSW,-33.797546,150.92448,house,737,TRUE
3927137,6170647,67 Daraya Rd,Marayong,2148,NSW,-33.75053,150.89207,house,658,FALSE
3929434,6159604,14/1 Boyd Street,Blacktown,2148,NSW,-33.771461,150.915876,unit,99,TRUE
3929435,4477700,10 Mariko Place,Blacktown,2148,NSW,-33.787106,150.88506,house,,FALSE
3962080,6478394,5 Mossfield Lane,Marayong,2148,NSW,-33.75061,150.89272,house,,FALSE
3964088,11699853,132B Walters Road,Blacktown,2148,NSW,-33.783055,150.893462,unit,,FALSE
3964096,2150074,6 Nerada Street,Blacktown,2148,NSW,-33.773968,150.89717,house,554,FALSE
3964106,6984285,"31/14-18 Fourth Avenue,",Blacktown,2148,NSW,-33.76464,150.91077,unit,,TRUE
3964120,2154371,4 Mary Street,Blacktown,2148,NSW,-33.759357,150.89359,house,556,FALSE
3984670,11641329,5B Ollier Crescent,Prospect,2148,NSW,-33.798336,150.9105,house,,FALSE
4012354,4447956,6/16 Patricia Street,Blacktown,2148,NSW,-33.791748,150.90292,unit,,FALSE
4034126,11404123,37 Julie Street,Blacktown,2148,NSW,-33.78528,150.90306,house,556,TRUE
4060223,184174,5 Eta Street,Blacktown,2148,NSW,-33.778847,150.89609,house,550,TRUE
4060929,45824,7 Marampo Street,Marayong,2148,NSW,-33.7455,150.88489,house,,FALSE
4061316,13245240,44/173A Reservoir Road,Blacktown,2148,NSW,-33.79599,150.89934,unit,190,TRUE
4061318,1183246,3/36 Lloyd Street,Blacktown,2148,NSW,-33.7777,150.8839,unit,,FALSE
4061319,1235642,Fairwater Boulevard,Blacktown,2148,NSW,-33.760563,150.90195,unknown,,FALSE
4063707,11985254,22 Faulkland Crescent,Kings Park,2148,NSW,-33.73969,150.90753,house,557,TRUE
4069050,11265455,107/8C Myrtle Street,Prospect,2148,NSW,-33.79604,150.90593,unit,,TRUE
4069092,8825379,24 Forrestwood Place,Prospect,2148,NSW,-33.797338,150.91031,house,,TRUE
4069672,7179332,28 Blackett Street,Kings Park,2148,NSW,-33.739113,150.900404,house,695,FALSE
4072493,6693039,7/19-21 Balmoral Street,Blacktown,2148,NSW,-33.771366,150.90294,unit,,TRUE
4072494,2448875,2/18 Sydney Street,Blacktown,2148,NSW,-33.768574,150.91853,unit,,TRUE
4072495,12438382,56/7 Griffiths Street,Blacktown,2148,NSW,-33.773111,150.916262,unit,,TRUE
4072496,2983707,37 Wilga Street,Blacktown,2148,NSW,-33.77902,150.8861,house,,FALSE
4072497,11766228,10 Craig Street,Blacktown,2148,NSW,-33.78342,150.89865,house,601,TRUE
4072498,1054067,50 Kastelan Street,Blacktown,2148,NSW,-33.77772,150.88815,house,547,TRUE
4072499,12752369,57 Lyton Street,Blacktown,2148,NSW,-33.76238,150.89409,house,953,FALSE
4072500,8472701,12/9 Wallace Street,Blacktown,2148,NSW,-33.769253,150.91353,unit,,TRUE
4072763,12496004,15 Shedworth Street,Marayong,2148,NSW,-33.74286,150.89758,house,556,TRUE
4084943,9439349,9 Oaktree Grove,Prospect,2148,NSW,-33.795775,150.910584,house,489,TRUE
4086353,10294213,33 Bromfield Avenue,Prospect,2148,NSW,-33.797732,150.925791,house,696,TRUE
4086413,10266221,15 Hollydale Place,Prospect,2148,NSW,-33.794459,150.920362,house,707,TRUE
4088396,13370952,32 Caratel Crescent,Marayong,2148,NSW,-33.747158,150.888958,house,565,FALSE
4088407,1356947,10 Fursorb Street,Marayong,2148,NSW,-33.750874,150.895034,house,556,TRUE
4091644,10923466,302/1 Griffiths Street,Blacktown,2148,NSW,-33.773622,150.915568,unit,,FALSE
4091708,3627421,13/45 Bungarribee Road,Blacktown,2148,NSW,-33.777641,150.918391,unit,,TRUE
4091714,10087428,28 Orwell Street,Blacktown,2148,NSW,-33.787315,150.902242,house,,TRUE
4091721,11633685,6 De Castella Drive,Blacktown,2148,NSW,-33.781398,150.879919,house,525,TRUE
4091722,3934228,69 Putters Circuit,Blacktown,2148,NSW,-33.760987,150.899933,unit,,TRUE
4091730,13543397,8/26 Clifton St,Blacktown,2148,NSW,-33.7686,150.913842,unit,,FALSE
4092212,12521324,43/13-19 Devitt Street,Blacktown,2148,NSW,-33.770923,150.915013,unit,,TRUE
4092213,6394081,5 Anthony Street,Blacktown,2148,NSW,-33.749537,150.91696,house,696,TRUE
4092218,6024348,25 Allen Road,Blacktown,2148,NSW,-33.754555,150.919877,house,600,TRUE
4092480,4656788,13 Eggleton Street,Blacktown,2148,NSW,-33.748657,150.919723,house,562,TRUE
4092489,3168308,17 Love St,Blacktown,2148,NSW,-33.75829,150.890642,house,752,FALSE
4092495,9034679,40 Dina Beth Avenue,Blacktown,2148,NSW,-33.774297,150.886606,house,246,FALSE
4092531,9654994,8 Cedar Place,Blacktown,2148,NSW,-33.784951,150.894682,house,,TRUE
4092533,13557257,8 Daphne Place,Blacktown,2148,NSW,-33.756948,150.917572,house,,FALSE
4092544,10370327,48 Kastelan Street,Blacktown,2148,NSW,-33.777678,150.887978,house,,FALSE
4092875,5991580,109 Wall Park Avenue,Blacktown,2148,NSW,-33.775489,150.920684,house,600,TRUE
4092897,13364004,31B Vella Crescent,Blacktown,2148,NSW,-33.783288,150.890761,house,,TRUE
4098155,13361134,161 Madagascar Drive,Kings Park,2148,NSW,-33.738095,150.908777,house,480,TRUE
4098156,4242467,1 Canton Street,Kings Park,2148,NSW,-33.73972,150.904401,house,600,TRUE
4098157,12115268,22 Marcus Street,Kings Park,2148,NSW,-33.740315,150.903058,house,557,TRUE
4100329,13564738,7/140 Walters Road,Blacktown,2148,NSW,-33.783775,150.89331,unit,,FALSE
4100493,11219498,34 Crudge Road,Marayong,2148,NSW,-33.750458,150.89287,house,,TRUE
4100794,5967152,7/8E Myrtle Street,Prospect,2148,NSW,-33.79604,150.90593,unit,,TRUE
4106286,6983151,30 Douglas Road,Blacktown,2148,NSW,-33.78219,150.889061,house,692,FALSE
4106470,3069106,25 Teagan Place,Blacktown,2148,NSW,-33.783745,150.89297,unit,,TRUE
4107049,10556578,21B Arnott Road,Marayong,2148,NSW,-33.739243,150.89569,house,,TRUE
4108690,855367,4 Iona Street,Blacktown,2148,NSW,-33.773229,150.890288,house,607,TRUE
4108691,1889005,12 Sparkle Avenue,Blacktown,2148,NSW,-33.780823,150.89072,house,,FALSE
4108692,562636,5 Maureen Place,Blacktown,2148,NSW,-33.776108,150.89397,house,632,TRUE
4108693,6780031,27/2 FIFTH AVENUE,Blacktown,2148,NSW,-33.763916,150.9125,unit,,FALSE
4108694,5348230,11 Maree Place,Blacktown,2148,NSW,-33.754967,150.8894,house,,TRUE
4108695,10937017,107 Stephen Street,Blacktown,2148,NSW,-33.76153,150.92027,house,746,TRUE
4111592,11088649,38  Dagmar Crescent,Blacktown,2148,NSW,-33.77854,150.89719,house,558,FALSE
4111603,4412542,19 Bellevue Street,Blacktown,2148,NSW,-33.779102,150.89253,house,582,TRUE
4111625,4309080,172 Blacktown road,Blacktown,2148,NSW,-33.786106,150.92053,house,,FALSE
4118717,315387,17 Dan Avenue,Blacktown,2148,NSW,-33.76117,150.8966,house,,TRUE
4123392,1461493,74/5 Griffiths Street,Blacktown,2148,NSW,-33.773685,150.91618,unit,,FALSE
4124379,5577826,75/130 Main Street,Blacktown,2148,NSW,-33.771908,150.911,unit,,FALSE
4126266,7616697,29 Panorama Parade,Blacktown,2148,NSW,-33.777539,150.914772,house,569,TRUE
4127806,8984853,22 The Crescent,Marayong,2148,NSW,-33.744938,150.89774,house,565,TRUE
4131285,9019831,58 Nairana Drive,Marayong,2148,NSW,-33.743744,150.89336,house,605,FALSE
4135641,8464063,36/8-18 Wallace Street,Blacktown,2148,NSW,-33.768665,150.913032,unit,,TRUE
4145982,264655,5 Eltham Street,Blacktown,2148,NSW,-33.791103,150.91493,house,569,TRUE
4147623,7467187,18 Highlands Crescent,Blacktown,2148,NSW,-33.774296,150.89227,house,581,TRUE
4147624,2797324,10 Wattle Street,Blacktown,2148,NSW,-33.766144,150.88905,house,562,TRUE
4148058,10521023,11 Mariko Place,Blacktown,2148,NSW,-33.786694,150.88469,house,,FALSE
4148996,12799724,20 Gould Way,Blacktown,2148,NSW,-33.783386,150.88303,unit,,TRUE
4149185,11994170,17 Percy Street,Marayong,2148,NSW,-33.755115,150.898125,house,577,FALSE
4149916,1433061,128 Madagascar Drive,Kings Park,2148,NSW,-33.73762,150.90755,house,557,FALSE
4150262,7653049,16 Eggleton Street,Blacktown,2148,NSW,-33.749165,150.91972,house,575,TRUE
4151357,13496610,105/1 Griffiths Street,Blacktown,2148,NSW,-33.77362,150.91557,unit,,TRUE
4155026,6068993,5 Tagu Place,Kings Park,2148,NSW,-33.741257,150.917,house,,TRUE
4155139,6279378,1/79 Orwell Street,Blacktown,2148,NSW,-33.792156,150.90216,unit,,TRUE
4155141,9664052,33/173a Reservoir Road,Blacktown,2148,NSW,-33.79599,150.89934,unit,,TRUE
4155547,7993796,3 Heber Place,Prospect,2148,NSW,-33.79942,150.91472,house,,FALSE
4158910,10833701,1b Bristol Circuit,Blacktown,2148,NSW,-33.786359,150.892896,house,481,TRUE
4159020,1389242,7 Marcus Street,Kings Park,2148,NSW,-33.739098,150.90376,house,576,TRUE
4160876,3372193,190 Bungarribee Road,Blacktown,2148,NSW,-33.77675,150.90005,house,556,FALSE
4160877,990070,64 Swinson Road,Blacktown,2148,NSW,-33.779293,150.9064,house,708,TRUE
4160878,12838672,7/41 St Martins Crescent,Blacktown,2148,NSW,-33.781082,150.91641,unit,,TRUE
4162826,1288320,9 Lyte Place,Prospect,2148,NSW,-33.796642,150.91612,house,604,TRUE
4162827,3979418,7 Lombard Place,Prospect,2148,NSW,-33.79788,150.92271,house,660,TRUE
4163610,3872709,23 Templar Street,Blacktown,2148,NSW,-33.78777,150.91542,house,556,TRUE
4163611,10156755,63 Eggleton Street,Blacktown,2148,NSW,-33.75073,150.92427,house,,TRUE
4166571,6534564,35/130 Reservoir Road,Blacktown,2148,NSW,-33.78832,150.89742,unit,,FALSE
